word,pos,cefr
refurbish,verb,C1
refurbishment,noun,C1
grounds,noun,C1
grounds,noun,C1
grounds,noun,C1
ground,verb,C1
lethargy,noun,C1
lethargic,adjective,C1
lethargically,adverb,C1
stately,adjective,C1
conserve,verb,C1
conservatory,noun,C1
disquieting,adjective,C1
fiercely,adverb,C1
grapefruit,noun,C1
exotic,adjective,C1
exotically,adverb,C1
flask,noun,C1
spacious,adjective,C1
gourmet,adjective,C1
gourmet,noun,C1
rich,adjective,C1
conjure,verb,C1
creamy,adjective,C1
sauna,noun,C1
remedial,adjective,C1
posture,noun,C1
sedate,verb,C1
sedately,adverb,C1
sedate,adjective,C1
clutch,verb,C1
clutch,noun,C1
stagger,verb,C1
staggering,adjective,C1
dutiful,adjective,C1
dutifully,adverb,C1
calorie,noun,C1
firm,verb,C1
fabulously,adverb,C1
premise,noun,C1
premises,noun,C1
eclectic,adjective,C1
eclectic,noun,C1
eclectically,adverb,C1
revere,verb,C1
harbor/harbour,verb,C1
recognizable/recognisable,adjective,C1
recognizably/recognisably,adverb,C1
batter,verb,C1
battery,noun,C1
batter,noun,C1
batter,,C1
unreliably,adverb,C1
waterfront,noun,C1
amply,adverb,C1
amplification,noun,C1
battered,adjective,C1
battered,adjective,C1
comply,verb,C1
compliance,noun,C1
compliant,adjective,C1
compliantly,adverb,C1
blankness,noun,C1
exuberant,adjective,C1
exuberance,noun,C1
exuberantly,adverb,C1
linear,adjective,C1
linearly,adverb,C1
flourish,noun,C1
flourish,verb,C1
anchor,verb,C1
anchored,adjective,C1
domination,noun,C1
dominant,adjective,C1
dominantly,adverb,C1
interject,verb,C1
interjection,noun,C1
gush,verb,C1
gushing,adjective,C1
gush,noun,C1
gushingly,adverb,C1
voracious,adjective,C1
voraciously,adverb,C1
sketchbook,noun,C1
sketch,noun,C1
prop,verb,C1
prop,noun,C1
imp,noun,C1
impish,adjective,C1
impishly,adverb,C1
wicked,adjective,C1
wickedly,adverb,C1
macabre,adjective,C1
gusto,noun,C1
tantamount,adjective,C1
antics,noun,C1
lapse,noun,C1
lapse,verb,C1
relapse,verb,C1
relapse,noun,C1
impede,verb,C1
impediment,noun,C1
taut,adjective,C1
tautly,adverb,C1
jersey,noun,C1
jersey,adjective,C1
startling,adjective,C1
startlingly,adverb,C1
slack,verb,C1
slack,noun,C1
slack,adjective,C1
slackly,adverb,C1
unwavering,adjective,C1
unwaveringly,adverb,C1
removed,adjective,C1
buffoon,noun,C1
beguiling,adjective,C1
beguilingly,adverb,C1
blithely,adverb,C1
stray,verb,C1
stray,adjective,C1
stray,noun,C1
mythological,adjective,C1
mythology,noun,C1
venerate,verb,C1
veneration,noun,C1
ethical,adjective,C1
ethically,adverb,C1
heroine,noun,C1
refreshing,adjective,C1
refresh,verb,C1
refreshingly,adverb,C1
zany,adjective,C1
devotee,noun,C1
salve,noun,C1
salvation,noun,C1
salvage,verb,C1
staccato,adjective,C1
staccato,adverb,C1
verve,noun,C1
motley,adjective,C1
preach,verb,C1
preacher,noun,C1
behind,preposition,C1
continuity,noun,C1
justly,adverb,C1
wry,adjective,C1
wryly,adverb,C1
poetess,noun,C1
confide,verb,C1
sentient,adjective,C1
sentiment,noun,C1
sentimental,adjective,C1
sentimentally,adverb,C1
tangle,verb,C1
tangle,noun,C1
tangled,adjective,C1
untangle,verb,C1
untangled,adjective,C1
perceptive,adjective,C1
perceptively,adverb,C1
outset,noun,C1
tycoon,noun,C1
launch,noun,C1
engross,verb,C1
engrossing,adjective,C1
plague,verb,C1
orphan,verb,C1
detritus,noun,C1
detriment,noun,C1
detrimental,adjective,C1
detrimentally,adverb,C1
domestically,adverb,C1
domesticate,verb,C1
domestication,noun,C1
eccentric,noun,C1
eccentric,adjective,C1
eccentrically,adverb,C1
render,verb,C1
rendering,noun,C1
pathos,noun,C1
tailor,noun,C1
tailor,verb,C1
personalize/personalise,verb,C1
personalization/personalisation,noun,C1
personification,noun,C1
limitless,adjective,C1
apprentice,noun,C1
apprentice,verb,C1
apprenticeship,noun,C1
precision,noun,C1
swap,verb,C1
swap,noun,C1
perfect,verb,C1
silhouette,noun,C1
nondescript,adjective,C1
signal,verb,C1
negligible,adjective,C1
negligent,adjective,C1
negligently,adverb,C1
principally,adverb,C1
altruism,noun,C1
altruistic,adjective,C1
scenario,noun,C1
voluntary,adjective,C1
voluntarily,adverb,C1
reap,verb,C1
paternal,adjective,C1
maternal,adjective,C1
maternalistic,adjective,C1
paternalistic,adjective,C1
provisions,noun,C1
injustice,noun,C1
impoverished,adjective,C1
unsustainable,adjective,C1
unsustainably,adverb,C1
sustainable,adjective,C1
sustainably,adverb,C1
bypass,verb,C1
imperative,adjective,C1
imperative,noun,C1
cynic,noun,C1
cynical,adjective,C1
cynically,adverb,C1
cynicism,noun,C1
sarcasm,noun,C1
sarcastic,adjective,C1
sarcastically,adverb,C1
misplace,verb,C1
symptomatic,adjective,C1
degrade,verb,C1
degrading,adjective,C1
degradation,noun,C1
discourse,noun,C1
amid,preposition,C1
hedgehog,noun,C1
nocturnal,adjective,C1
hibernate,verb,C1
hibernation,noun,C1
convict,verb,C1
convict,noun,C1
conviction,noun,C1
latent,adjective,C1
snooze,verb,C1
classy,adjective,C1
wrench,verb,C1
reminisce,verb,C1
reminiscent,adjective,C1
intuit,verb,C1
intuition,noun,C1
intuitive,adjective,C1
intuitively,adverb,C1
marginal,adjective,C1
marginally,adverb,C1
crude,adjective,C1
crudely,adverb,C1
strap,noun,C1
strap,verb,C1
strapping,adjective,C1
scoff,verb,C1
fiddly,adjective,C1
fiddler,noun,C1
fiddle,verb,C1
fiddle,noun,C1
unmusical,adjective,C1
unmusically,adverb,C1
repertory,noun,C1
concerto,noun,C1
premier,adjective,C1
premier,noun,C1
fanatic,noun,C1
fanatic,adjective,C1
fanatically,adverb,C1
acoustically,adverb,C1
acoustic,adjective,C1
acoustics,noun,C1
compromised,adjective,C1
daunt,verb,C1
daunting,adjective,C1
realist,noun,C1
realism,noun,C1
recess,noun,C1
recess,noun,C1
recessive,adjective,C1
prolific,adjective,C1
prolifically,adverb,C1
proliferate,verb,C1
fragmentation,noun,C1
campaign,verb,C1
astray,adverb,C1
duration,noun,C1
durable,adjective,C1
durable,noun,C1
likelihood,noun,C1
naive,adjective,C1
naively,adverb,C1
naivety,noun,C1
impervious,adjective,C1
ludicrous,adjective,C1
ludicrously,adverb,C1
cost-effective,adjective,C1
gruesome,adjective,C1
gruesomely,adverb,C1
envisage,verb,C1
screenwriter,noun,C1
mingle,verb,C1
churn,verb,C1
buffer,verb,C1
buffer,noun,C1
irate,adjective,C1
irately,adverb,C1
docile,adjective,C1
docilely,adverb,C1
fiend,noun,C1
fiendish,adjective,C1
fiendishly,adverb,C1
transfix,verb,C1
gypsy,noun,C1
temperament,noun,C1
temperamental,adjective,C1
temperamentally,adverb,C1
screenplay,noun,C1
disillusionment,noun,C1
demise,noun,C1
raunchy,adjective,C1
raunchily,adverb,C1
overdraft,verb,C1
overdraft,noun,C1
synopsis,noun,C1
renown,noun,C1
contest,verb,C1
contested,adjective,C1
verandah,noun,C1
occupational,adjective,C1
verdict,noun,C1
ventilate,verb,C1
ventilation,noun,C1
occupant,noun,C1
radiator,noun,C1
homely,adjective,C1
bureaucratic,adjective,C1
bureaucratically,adverb,C1
adjustable,adjective,C1
fatigue,noun,C1
muscular,adjective,C1
versatile,adjective,C1
versatility,noun,C1
stimuli,noun,C1
uninspiring,adjective,C1
mutually,adverb,C1
somber/sombre,adjective,C1
somberly/sombrely,adverb,C1
clutter,noun,C1
clutter,verb,C1
lodge,verb,C1
dislodge,verb,C1
carpenter,noun,C1
carpentry,noun,C1
transit,noun,C1
plummet,verb,C1
circulate,verb,C1
circulation,noun,C1
demography,noun,C1
demographic,adjective,C1
demographic,noun,C1
demographically,adverb,C1
phenomenal,adjective,C1
phenomenally,adverb,C1
prophet,noun,C1
prophetic,adjective,C1
paywall,noun,C1
firewall,noun,C1
launch,noun,C1
invoice,noun,C1
demolition,noun,C1
demo,noun,C1
gig,noun,C1
socialization,noun,C1
antiquity,noun,C1
antiquated,adjective,C1
restoration,noun,C1
restorative,adjective,C1
rotate,verb,C1
till,noun,C1
coupled,adjective,C1
itinerary,noun,C1
charter,verb,C1
charter,noun,C1
terrain,noun,C1
resilient,adjective,C1
resilience,noun,C1
enterprising,adjective,C1
integral,adjective,C1
canoe,noun,C1
magnetic,adjective,C1
magnetism,noun,C1
magnetically,adverb,C1
credible,adjective,C1
credibly,adverb,C1
credibility,noun,C1
credential,noun,C1
acutely,adverb,C1
prohibitive,adjective,C1
prohibitively,adverb,C1
fissure,noun,C1
pendulum,noun,C1
pendulous,adjective,C1
suspension,noun,C1
aboard,preposition,C1
drill,verb,C1
drill,noun,C1
anthropology,noun,C1
anthropologist,noun,C1
squander,verb,C1
munch,verb,C1
adjoin,verb,C1
adjoining,adjective,C1
wizened,adjective,C1
graft,verb,C1
orchard,noun,C1
seedling,noun,C1
tract,noun,C1
folktale,noun,C1
sprout,verb,C1
sprout,noun,C1
hypocrisy,noun,C1
hypocrite,noun,C1
hypocritical,adjective,C1
hypocritically,adverb,C1
midwife,noun,C1
harvest,verb,C1
commercially,adverb,C1
uniformity,noun,C1
numb,adjective,C1
numb,verb,C1
tastebud,noun,C1
amateur,noun,C1
amateur,adjective,C1
retrace,verb,C1
chart,verb,C1
insubordinate,adjective,C1
insubordination,noun,C1
insubordinately,adverb,C1
subordinate,noun,C1
primitively,adverb,C1
embark,verb,C1
expedite,verb,C1
contextual,adjective,C1
contextually,adverb,C1
whilst,conjunction,C1
maneuver/manoeuvre,verb,C1
maneuver/manoeuvre,noun,C1
riveting,adjective,C1
plunge,verb,C1
plunge,noun,C1
debut,noun,C1
debut,verb,C1
turmoil,noun,C1
scathing,adjective,C1
unscathing,adjective,C1
convoluted,adjective,C1
undaunted,adjective,C1
gutsy,adjective,C1
deprivation,noun,C1
farce,noun,C1
portray,verb,C1
portrayal,noun,C1
elusive,adjective,C1
elude,verb,C1
incisor,noun,C1
incision,noun,C1
chisel,verb,C1
chiselled,adjective,C1
gnaw,verb,C1
elongate,verb,C1
telltale,adjective,C1
cavity,noun,C1
rustle,verb,C1
rustle,noun,C1
glean,verb,C1
niche,noun,C1
somersault,noun,C1
somersault,verb,C1
exhilarate,verb,C1
exhilarating,adjective,C1
exhilaration,noun,C1
physicality,noun,C1
hack,verb,C1
hack,noun,C1
lust,noun,C1
unsettling,adjective,C1
unsettle,verb,C1
suburban,adjective,C1
suburbia,noun,C1
dramatist,noun,C1
characterization/characterisation,noun,C1
quirky,adjective,C1
quirky,noun,C1
sprawl,noun,C1
sprawl,verb,C1
ingenuity,noun,C1
panorama,noun,C1
panoramic,adjective,C1
benign,adjective,C1
benignly,adverb,C1
explosively,adverb,C1
bequeath,verb,C1
legacy,noun,C1
synthetic,adjective,C1
synthetically,adverb,C1
lackluster/lacklustre,adjective,C1
elastic,noun,C1
elastic,adjective,C1
appall/appal,verb,C1
appalling,adjective,C1
appallingly,adverb,C1
pounce,verb,C1
abound,verb,C1
sap,noun,C1
monotonous,adjective,C1
monotonously,adverb,C1
monotony,noun,C1
turn to ,verb,C1
ingenious,adjective,C1
plaque,noun,C1
neutralize/neutralise,verb,C1
neutralization/neutralisation,noun,C1
salivate,verb,C1
cessation,noun,C1
remorse,noun,C1
remorseless,adjective,C1
remorsefully,adverb,C1
remorselessly,adverb,C1
inexcusable,adjective,C1
inexcusably,adverb,C1
inexhaustible,adjective,C1
unassisted,adjective,C1
heighten,verb,C1
fixture,noun,C1
bulk,noun,C1
bulky,adjective,C1
bulk up,verb,C1
digitalize/digitalise,verb,C1
digitalization/digitalisation,noun,C1
mark-up,noun,C1
complementary,adjective,C1
complimentary,adjective,C1
staple,noun,C1
wares,noun,C1
testament,noun,C1
succulent,noun,C1
succulent,adjective,C1
succulently,adverb,C1
tranquil,adjective,C1
tranquility,noun,C1
spartan,adjective,C1
peninsula,noun,C1
billiards,noun,C1
exude,verb,C2
envisage,verb,C2
headmistress,noun,C2
mien,noun,C2
timidity,noun,C2
unravel,verb,C2
concurrence,noun,C2
unpromising,adjective,C2
teem,verb,C2
marvel,noun,C2
outpatient,noun,C2
corpse,noun,C2
apprentice,verb,C2
constrained,adjective,C2
quirk,verb,C2
indignant,adjective,C2
indignantly,adverb,C2
eccentricity,noun,C2
locomotive,noun,C2
locomotion,noun,C2
individualism,noun,C2
enthuse,verb,C2
belligerent,adjective,C2
belligerence,noun,C2
stoicism,noun,C2
deliberate,verb,C2
recluse,noun,C2
reclusive,adjective,C2
metalled,adjective,C2
brief,noun,C2
oblique,adjective,C2
facsimile,noun,C2
shamble,verb,C2
whir,verb,C2
blight,noun,C2
blight,verb,C2
puritanical,adjective,C2
brood,verb,C2
brood,noun,C2
disdainful,adjective,C2
zoologist,noun,C2
zoology,noun,C2
encumbrance,noun,C2
encumber,verb,C2
hypothesis,noun,C2
hypothesize,verb,C2
hypothetical,adjective,C2
parasitic,adjective,C2
plumage,noun,C2
utilitarian,adjective,C2
utilize,verb,C2
utility,noun,C2
predilection,noun,C2
commensurate,adjective,C2
commensurately,adverb,C2
vindicate,verb,C2
vindication,noun,C2
parable,noun,C2
poise,verb,C2
minster,verb,C2
wrack,verb,C2
ironic,adjective,C2
predecessor,noun,C2
ally,verb,C2
callous,adjective,C2
callously,adverb,C2
derelict,adjective,C2
derelict,noun,C2
materialism,noun,C2
materialistic,adjective,C2
ferocity,noun,C2
utter,adjective,C2
utter,verb,C2
evokingly,adverb,C2
recitation,noun,C2
equable,adjective,C2
extant,adjective,C2
denounce,verb,C2
denunciation,noun,C2
echo,noun,C2
echo,verb,C2
echo,verb,C2
requisition,noun,C2
substantiate,verb,C2
inscrutable,adjective,C2
stratosphere,noun,C2
indulge,verb,C2
indulgence,noun,C2
indulgently,adverb,C2
laudatory,adjective,C2
laud ,verb,C2
glitz,noun,C2
glitzy,adjective,C2
automate,verb,C2
apprehend,verb,C2
athleticism,noun,C2
daunt,verb,C2
daunting,adjective,C2
acreage,noun,C2
affectation,noun,C2
imposition,noun,C2
circuit,noun,C2
stipulate,verb,C2
stipulation,noun,C2
allot,verb,C2
allotment,noun,C2
anticlimactically,adverb,C2
forfeiture,noun,C2
blitz,verb,C2
blitz,noun,C2
primeval,adjective,C2
tenacity,noun,C2
tenacious,adjective,C2
tenaciously,adverb,C2
exact,verb,C2
genomic,adjective,C2
genomically,adverb,C2
capacious,adjective,C2
utilitarian,adjective,C2
utilization/utilisation,noun,C2
unequivocal,adjective,C2
unequivocally,adverb,C2
spontaneity,noun,C2
provocation,noun,C2
portraiture,noun,C2
tedium,noun,C2
succeed,verb,C2
circumnavigate,verb,C2
circumnavigation,noun,C2
liaise,verb,C2
contractual,adjective,C2
contractually,adverb,C2
repute,noun,C2
abject,adjective,C2
sheaf,noun,C2
articulation,noun,C2
articulate,adjective,C2
spurious,adjective,C2
spuriously,adverb,C2
posture,verb,C2
calorific,adjective,C2
fabulate,verb,C2
fabulation,noun,C2
octogenarian,noun,C2
voracity,noun,C2
brandish,verb,C2
repose,verb,C2
repose,noun,C2
encumber,verb,C2
encumbrance,noun,C2
unencumbered,adjective,C2
buffoonery,noun,C2
gauche,adjective,C2
domesticity,noun,C2
accrue,verb,C2
proliferation,noun,C2
blandishment,noun,C2
pluck,noun,C2
anthropological,adjective,C2
anthropologically,adverb,C2
carbonize/carbonise,verb,C2
monastic,adjective,C2
graft,noun,C2
midwifery,noun,C2
adornment,noun,C2
adorn,verb,C2
idle,verb,C2
conjecture,verb,C2
conjecture,noun,C2
malleable,adjective,C2
malleability,noun,C2
ore,noun,C2
gale,noun,C2
promenade,noun,C2
testimonial,noun,C2
distill,verb,C2
distillation,noun,C2
informant,noun,C2
vis-a-vis,preposition,C2
overlay,verb,C2
nostalgia,noun,C2
nostalgic,adjective,C2
nostalgically,adverb,C2
grievance,noun,C2
deprivation,noun,C2
residue,noun,C2
residual,adjective,C2
physiological,adjective,C2
physiologically,adverb,C2
familiarize/familiarise,verb,C2
methodology,noun,C2
methodological,adjective,C2
methodologically,adverb,C2
proportional,adjective,C2
proportionally,adverb,C2
habitation,noun,C2
inartistic,adjective,C2
ornate,adjective,C2
modernism,noun,C2
presuppose,verb,C2
presupposition,noun,C2
centralized/centralised,adjective,C2
envisage,verb,C2
contextual,adjective,C2
contextually,adverb,C2
transmitter,noun,C2
regulatory,adjective,C2
archival,adjective,C2
diffuse,adjective,C2
diffuse,verb,C2
egalitarian,adjective,C2
egalitarian,noun,C2
hindsight,noun,C2
materialize/materialise,verb,C2
materialization/materialisation,noun,C2
disperse,verb,C2
dispersal,noun,C2
adverse,adjective,C2
adversely,adverb,C2
stabilize/stabilise,verb,C2
pervasive,adjective,C2
pervasiveness,noun,C2
secure,verb,C2
autonomous,adjective,C2
autonomously,adverb,C2
outmoded,adjective,C2
phase,noun,C2
plum,adjective,C2
notorious,adjective,C2
notoriously,adverb,C2
notoriety,noun,C2
menial,adjective,C2
insular,adjective,C2
antidote,noun,C2
posture,verb,C2
postural,adjective,C2
posturing,noun,C2
revelatory,adjective,C2
prostrate,verb,C2
prostrate,adjective,C2
haphazard,adjective,C2
haphazardly,adverb,C2
deficient,adjective,C2
deficiently,adverb,C2
deficit,noun,C2
delicatessen,noun,C2
muscle-bound,adjective,C2
dive,noun,C2
maneuver/manoeuvre,noun,C2
maneuver/manoeuvre,verb,C2
posit,verb,C2
cocoon,verb,C2
chrysalis,noun,C2
ignominious,adjective,C2
ignominiously,adverb,C2
euphoria,noun,C2
euphoric,adjective,C2
euphorically,adverb,C2
relegate,verb,C2
succumb,verb,C2
treacherous,adjective,C2
treacherously,adverb,C2
treachery,noun,C2
maggot,noun,C2
palate,noun,C2
palatable,adjective,C2
hermit,noun,C2
hermetic,adjective,C2
irrelevancy,noun,C2
mariner,noun,C2
rift,noun,C2
mere,adjective,C2
helm,noun,C2
autopilot,noun,C2
eminence,noun,C2
eminent,adjective,C2
preeminent,adjective,C2
mold/mould,verb,C2
unsuspected,adjective,C2
abolish,verb,C2
paralyze/paralyse,verb,C2
paralysis,noun,C2
paralyzingly/paralysingly,adverb,C2
glory in,verb,C2
decentralize/decentralise,verb,C2
preoccupation,noun,C2
preoccupy,verb,C2
prolong,verb,C2
audit,verb,C2
audit,noun,C2
drudgery,noun,C2
pressurize,verb,C2
pressurization,noun,C2
intermediary,noun,C2
hotelier,noun,C2
denote,verb,C2
denotation,noun,C2
profitability,noun,C2
jargon,noun,C2
declination,noun,C2
vocational,adjective,C2
spatial,adjective,C2
spatially,adverb,C2
punctual,adjective,C2
punctuality,noun,C2
integration,noun,C2
curriculum,noun,C2
extracurricular,adjective,C2
extracurricular,noun,C2
encompass,verb,C2
all-encompassing,adjective,C2
accountability,noun,C2
frolic,verb,C2
minefield,noun,C2
side-step,verb,C2
abundant,adjective,C2
abundantly,adverb,C2
abundance,noun,C2
anarchic,adjective,C2
crystallize/crystallise,verb,C2
crystallization/crystallisation,noun,C2
prescriptive,adjective,C2
slab,noun,C2
retrospect,noun,C2
retrospective,adjective,C2
retrospection,noun,C2
wordage,noun,C2
brevity,noun,C2
uncanny,adjective,C2
tactic,noun,C2
tactical,adjective,C2
tactically,adverb,C2
tactile,adjective,C2
gambit,noun,C2
babble,verb,C2
bauble,noun,C2
correlate,noun,C2
correlation,noun,C2
correlate,verb,C2
combustion,noun,C2
painstaking,adjective,C2
painstakingly,adverb,C2
contraption,noun,C2
mesh,verb,C2
enabler,noun,C2
fluctuate,verb,C2
fluctuation,noun,C2
lyricist,noun,C2
lyrical,adjective,C2
lyrically,adverb,C2
bona fide,adjective,C2
moribund,adjective,C2
perch,verb,C2
perch,noun,C2
perch,noun,C2
solicit,verb,C2
vocalist,noun,C2
philanthropy,noun,C2
philanthropist,noun,C2
philanthropic,adjective,C2
philanthropically,adverb,C2
precocious,adjective,C2
precociously,adverb,C2
wordsmith,noun,C2
connote,verb,C2
connotation,noun,C2
herald,verb,C2
herald,noun,C2
philistine,noun,C2
innuendo,noun,C2
induce,verb,C2
inducement,noun,C2
anthology,noun,C2
lament,verb,C2
lamentation,noun,C2
conduit,noun,C2
chronology,noun,C2
chronological,adjective,C2
chronologically,adverb,C2
equilibrium,noun,C2
rebound,verb,C2
rebound,noun,C2
proposition,noun,C2
flagging,adjective,C2
electrode,noun,C2
caffeinate,verb,C2
cosmic,adjective,C2
interlude,noun,C2
haven,noun,C2
beneficiary,noun,C2
recuperate,verb,C2
recuperation,noun,C2
recuperative,adjective,C2
cultish,adjective,C2
seismic,adjective,C2
irrevocably,adverb,C2
irrevocable,adjective,C2
slither,verb,C2
unnerve,verb,C2
unnerving,adjective,C2
unnervingly,adverb,C2
protrude,verb,C2
protrusion,noun,C2
qualitative,adjective,C2
procedural,adjective,C2
procedural,noun,C2
demystify,verb,C2
demystification,noun,C2
proprietary,adjective,C2
proprietorial,adjective,C2
tantamount,adjective,C2
floodgates,noun,C2
imperceptible,adjective,C2
imperceptibly,adverb,C2
hapless,adjective,C2
catastrophic,adjective,C2
catastrophically,adverb,C2
commission,noun,C2
commission,verb,C2
wayward,adjective,C2
blurb,noun,C2
provincial,adjective,C2
indolent,adjective,C2
indolently,adverb,C2
indolence,noun,C2
taste-maker,noun,C2
deviant,noun,C2
deviant,adjective,C2
deviantly,adverb,C2
engender,verb,C2
emolument,noun,C2
munificence,noun,C2
posterity,noun,C2
venomous,adjective,C2
venomously,adverb,C2
choreography,noun,C2
choreographical,adjective,C2
archetype,noun,C2
archetypal,adjective,C2
dissension,noun,C2
exalted,adjective,C2
exaltedly,adverb,C2
adept,adjective,C2
adept,noun,C2
inert,adjective,C2
hitherto,adverb,C2
angst,noun,C2
angsty,adjective,C2
drabness,noun,C2
melodious,adjective,C2
melodiously,adverb,C2
magpie,noun,C2
lark,noun,C2
lark,noun,C2
melancholy,noun,C2
melancholy,adjective,C2
meteorology,noun,C2
meteorological,adjective,C2
brink,noun,C2
unsurpassed,adjective,C2
loiter,verb,C2
topple,verb,C2
intrinsic,adjective,C2
intrinsically,adverb,C2
merit,noun,C2
merit,verb,C2
promotable,adjective,C2
clinch,verb,C2
anonymity,noun,C2
splinter,verb,C2
reproach,verb,C2
disseminate,verb,C2
dissemination,noun,C2
dissemble,verb,C2
mangle,verb,C2
bereft,adjective,C2
bereftly,adverb,C2
soliloquy,noun,C2
solipsism,noun,C2
soliloquize,verb,C2
mutinous,adjective,C2
mutinously,adverb,C2
prissy,adjective,C2
reptilian,adjective,C2
diminish,verb,C2
undiminishing,adjective,C2
contagion,noun,C2
homestead,noun,C2
computerize/computerise,verb,C2
incumbent,noun,C2
incumbent,adjective,C2
recumbent,adjective,C2
nonchalant,adjective,C2
nonchalantly,adverb,C2
mesmeric,adjective,C2
stultify,verb,C2
stultifyingly,adverb,C2
wallow,verb,C2
ponderous,adjective,C2
ponderously,adverb,C2
lassitude,noun,C2
vicinity,noun,C2
ebb,verb,C2
wax,verb,C2
wane,verb,C2
antediluvian,adjective,C2
ostensible,adjective,C2
ostensibly,adverb,C2
interlocking,adjective,C2
plane,noun,C2
undemonstrative,adjective,C2
undemonstratively,adverb,C2
menace,noun,C2
menacing,adjective,C2
menacingly,adverb,C2
calamity,noun,C2
calamitous,adjective,C2
calamitously,adverb,C2
nigh,adverb,C2
austere,adjective,C2
austerely,adverb,C2
austerity,noun,C2
idiosyncrasy,noun,C2
idiosyncratic,adjective,C2
idiomatic,adjective,C2
idiomatically,adverb,C2
kinetic,adjective,C2
kinetically,adverb,C2
unmediated,adjective,C2
mediate,verb,C2
mediation,noun,C2
unharried,adjective,C2
figurative,adjective,C2
figuratively,adverb,C2
exorcism,noun,C2
exorcist,noun,C2
mundanity,noun,C2
mediocrity,noun,C2
dubiously,adverb,C2
curate,verb,C2
curator,noun,C2
antithesis,noun,C2
antithetical,adjective,C2
parameter,noun,C2
detract,verb,C2
interrogate,verb,C2
interrogation,noun,C2
interrogative,adjective,C2
interrogatively,adverb,C2
perverse,adjective,C2
perversity,noun,C2
attainment,noun,C2
opaque,adjective,C2
opacity,noun,C2
remit,verb,C2
remittance,noun,C2
recourse,noun,C2
pedestal,noun,C2
pedestrian,adjective,C2
lurid,adjective,C2
luridly,adverb,C2
fallacy,noun,C2
rife,adjective,C2
grumble,verb,C2
mercenary,noun,C2
polysyllabic,adjective,C2
syllabic,adjective,C2
superfluous,adjective,C2
superfluously,adverb,C2
snippet,noun,C2
practitioner,noun,C2
ephemeral,adjective,C2
ephemera,noun,C2
ephemerality,noun,C2
summarily,adverb,C2
skim,verb,C2
infallibly,adverb,C2
infallible,adjective,C2
infallibility,noun,C2
depravity,noun,C2
depraved,adjective,C2
deprecate,verb,C2
deprecatingly,adverb,C2
revile,verb,C2
revulsion,noun,C2
meager/meagre,adjective,C2
arcane,adjective,C2
arcanely,adverb,C2
porten,noun,C2
divination,noun,C2
flit,verb,C2
hitch,verb,C2
prone,adjective,C2
scavenger,noun,C2
vermin,noun,C2
totemic,adjective,C2
emulate,verb,C2
emulation,noun,C2
avian,adjective,C2
vestigial,adjective,C2
vestigially,adverb,C2
barometer,noun,C2
lament,verb,C2
lamentation,noun,C2
brouhaha,noun,C2
magnate,noun,C2
magnanimous,adjective,C2
magnanimously,adverb,C2
magnanimity,noun,C2
whirlwind,noun,C2
strait,noun,C2
secular,adjective,C2
secularly,adverb,C2
euphemism,noun,C2
euphemistic,adjective,C2
euphemistically,adverb,C2
condensation,noun,C2
redundant,adjective,C2
redundancy,noun,C2
redundantly,adverb,C2
colloquial,adjective,C2
colloquium,noun,C2
colloquially,adverb,C2
allusion,noun,C2
allude,verb,C2
disparage,verb,C2
disparaging,adjective,C2
disparagingly,adverb,C2
disparagement,noun,C2
huddle,verb,C2
huddle,noun,C2
topography,noun,C2
topographical,adjective,C2
topographically,adverb,C2
confabulate,verb,C2
confabulation,noun,C2
surrealist,noun,C2
surrealism,noun,C2
contrive,verb,C2
malice,noun,C2
malicious,adjective,C2
maliciously,adverb,C2
cinematography,noun,C2
cinematographer,noun,C2
maverick,noun,C2
diligent,adjective,C2
diligence,noun,C2
diligently,adverb,C2
turret,noun,C2
impressionistic,adjective,C2
impressionistically,adverb,C2
snobbery,noun,C2
parochial,adjective,C2
gravitate,verb,C2
gravitational,adjective,C2
gravitationally,adverb,C2
consternation,noun,C2
haughty,adjective,C2
haughtily,adverb,C2
axiom,noun,C2
axiomatic,adjective,C2
attrition,noun,C2
enduringly,adverb,C2
reissue,verb,C2
sulphur,noun,C2
sulphuric,adjective,C2
phantom,noun,C2
moor,noun,C2
solitary,adjective,C2
solitary,noun,C2
solitariness,noun,C2
solitude,noun,C2
adhere,verb,C2
adhesion,noun,C2
proscribe,verb,C2
proscription,noun,C2
crony,noun,C2
dribble,verb,C2
dribble,verb,C2
dribble,noun,C2
ingrate,noun,C2
prise,verb,C2
rickety,adjective,C2
consign,verb,C2
consignment,noun,C2
fete,noun,C2
dole out,verb,C2
opulent,adjective,C2
opulence,noun,C2
opulently,adverb,C2
plutocrat,noun,C2
averse,adjective,C2
edify,verb,C2
edification,noun,C2
converse,adjective,C2
converse,noun,C2
sterility,noun,C2
rhetoric,noun,C2
rhetorical,adjective,C2
rhetorically,adverb,C2
flighty,adjective,C2
flightiness,noun,C2
brimstone,noun,C2
impeccable,adjective,C2
impeccably,adverb,C2
romp,verb,C2
romper,noun,C2
meticulous,adjective,C2
meticulously,adverb,C2
ingratiate,verb,C2
ingratiating,adjective,C2
ingratiatingly,adverb,C2
shimmer,verb,C2
hull,noun,C2
cull,verb,C2
swivel,verb,C2
relinquish,verb,C2
quiver,verb,C2
quiver,noun,C2
sandwiched,adjective,C2
mottled,adjective,C2
epoxy,noun,C2
resin,noun,C2
sedately,adverb,C2
